id,sc_id,presence,timestamp
26183,115,1,1437060969573
26184,116,1,1437073624467
26185,117,1,1437019988566
26186,118,1,1437053717621
26187,119,1,1437028603850
26188,120,1,1437054558199
26189,121,1,1437029385241
26190,122,1,1437048037313
26191,123,1,1437045922652
26192,124,1,1437059480566
26193,125,1,1437078647435
26194,126,1,1437006414416
26195,127,1,1437029923938
26196,128,1,1437046649190
26197,129,1,1437047517542
26198,130,1,1437043297153
26199,131,1,1437064900153
26200,132,0,1437017524909
26201,133,1,1437050619020
26202,1,1,1437119103961
26203,2,1,1437093940745
26204,3,1,1437144933785
26205,4,1,1437136801581
26206,5,1,1437174575970
26207,6,1,1437148599748
26208,7,1,1437156872784
26209,8,1,1437154727540
26210,9,1,1437109091097
26211,10,1,1437093408551
26212,11,1,1437173540124
26213,12,1,1437172041395
26214,13,1,1437166131000
26215,14,1,1437121330285
26216,15,1,1437146706684
26217,16,1,1437108370539
26218,17,1,1437145496469
26219,18,1,1437108720572
26220,19,1,1437173671185
26221,20,1,1437102571696
26222,21,1,1437154388826
26223,22,1,1437113991014
26224,23,0,1437127102383
26225,24,1,1437113869751
26226,25,1,1437172293558
26227,26,1,1437176896738
26228,27,1,1437169559725
26229,28,1,1437115183017
26230,29,1,1437113983375
26231,30,1,1437138118923
26232,31,1,1437153320765
26233,32,1,1437118570663
26234,33,1,1437173747782
26235,34,1,1437107275208
26236,35,1,1437123481004
26237,36,1,1437154595098
26238,37,1,1437176274047
26239,38,1,1437148975121
26240,39,1,1437094191007
26241,40,1,1437138085486
26242,41,1,1437141612743
26243,42,1,1437165054497
26244,43,0,1437176371008
26245,44,1,1437101559249
26246,45,1,1437122745232
26247,46,1,1437116878214
26248,47,1,1437097071775
26249,48,0,1437117156478
26250,49,1,1437157544675
26251,50,0,1437113562589
26252,51,1,1437159163772
26253,52,1,1437139884877
26254,53,1,1437156877386
26255,54,1,1437175309308
26256,55,1,1437105759485
26257,56,0,1437135906555
26258,57,1,1437106197702
26259,58,0,1437161171786
26260,59,1,1437097163022
26261,60,1,1437093129488
26262,61,1,1437091778144
26263,62,1,1437094864775
26264,63,1,1437160072354
26265,64,1,1437171236510
26266,65,1,1437155191097
26267,66,1,1437170151352
26268,67,1,1437096858489
26269,68,1,1437132575165
26270,69,0,1437095369900
26271,70,1,1437093029232
26272,71,1,1437146281346
26273,72,1,1437101816698
26274,73,1,1437124150637
26275,74,1,1437161534553
26276,75,1,1437160717076
26277,76,1,1437129698117
26278,77,1,1437104359767
26279,78,1,1437169146376
26280,79,1,1437133270243
26281,80,1,1437092461911
26282,81,1,1437167444074
26283,82,1,1437157430921
26284,83,1,1437096251039
26285,84,1,1437167375390
26286,85,1,1437136023577
26287,86,1,1437106215873
26288,87,1,1437108089997
26289,88,1,1437170592182
26290,89,1,1437161817888
26291,90,1,1437125570148
26292,91,1,1437171501005
26293,92,1,1437136507512
26294,93,1,1437149422904
26295,94,1,1437143205845
26296,95,1,1437101709852
26297,96,0,1437138479807
26298,97,1,1437168571765
26299,98,1,1437164056227
26300,99,1,1437149144965
26301,100,1,1437170745250
26302,101,1,1437092184147
26303,102,1,1437123537357
26304,103,1,1437174372870
26305,104,1,1437144348803
26306,105,1,1437123897049
26307,106,1,1437135845055
26308,107,0,1437162147869
26309,108,1,1437125088669
26310,109,1,1437163620364
26311,110,1,1437122016171
26312,111,1,1437132056723
26313,112,1,1437105655761
26314,113,1,1437113948514
26315,114,1,1437134759534
26316,115,0,1437177129302
26317,116,1,1437149495950
26318,117,1,1437098477497
26319,118,1,1437144864165
26320,119,1,1437105560713
26321,120,1,1437168762819
26322,121,1,1437094147736
26323,122,1,1437137282317
26324,123,1,1437161814584
26325,124,1,1437099342732
26326,125,0,1437153785807
26327,126,1,1437121946194
26328,127,1,1437091432817
26329,128,1,1437161610083
26330,129,0,1437135705959
26331,130,1,1437097070368
26332,131,0,1437110515852
26333,132,1,1437173760469
26334,133,1,1437147878401
26335,1,1,1437232684743
26336,2,1,1437195720190
26337,3,0,1437199594347
26338,4,1,1437248085921
26339,5,0,1437216413603
26340,6,1,1437199122385
26341,7,1,1437193439212
26342,8,1,1437253586366
26343,9,1,1437240770594
26344,10,1,1437246188264
26345,11,1,1437212156540
26346,12,1,1437197657869
26347,13,1,1437191459797
26348,14,1,1437249909205
26349,15,1,1437248914836
26350,16,1,1437253097610
26351,17,1,1437225943187
26352,18,1,1437224023820
26353,19,1,1437196884599
26354,20,1,1437178927789
26355,21,1,1437196061505
26356,22,1,1437254938633
26357,23,1,1437256629640
26358,24,1,1437194020558
26359,25,0,1437235502834
26360,26,1,1437240416892
26361,27,1,1437187652666
26362,28,1,1437234794422
26363,29,1,1437219554576
26364,30,1,1437191554171
26365,31,1,1437198200609
26366,32,1,1437230685524
26367,33,1,1437239767936
26368,34,0,1437246246487
26369,35,1,1437253814232
26370,36,1,1437237977483
26371,37,1,1437250431629
26372,38,1,1437219120386
26373,39,1,1437214800050
26374,40,1,1437188694611
26375,41,1,1437192192782
26376,42,1,1437184984638
26377,43,1,1437213166284
26378,44,1,1437260236981
26379,45,1,1437221181392
26380,46,1,1437241084833
26381,47,1,1437202301678
26382,48,1,1437211295172
26383,49,0,1437245541259
26384,50,0,1437245433095
26385,51,1,1437178022189
26386,52,1,1437216325507
26387,53,1,1437218866082
26388,54,1,1437226740158
26389,55,1,1437220050871
26390,56,1,1437233819817
26391,57,1,1437238567659
26392,58,0,1437190073518
26393,59,1,1437179687267
26394,60,0,1437193372845
26395,61,1,1437199770474
26396,62,0,1437208153104
26397,63,0,1437234491470
26398,64,1,1437229271369
26399,65,1,1437198286118
26400,66,1,1437212908675
26401,67,1,1437263390875
26402,68,1,1437232744215
26403,69,1,1437262718976
26404,70,1,1437198832873
26405,71,1,1437247590159
26406,72,1,1437221371102
26407,73,1,1437212326769
26408,74,1,1437185384632
26409,75,0,1437207067778
26410,76,1,1437205391830
26411,77,1,1437219115519
26412,78,0,1437251644868
26413,79,1,1437243447389
26414,80,1,1437252114520
26415,81,1,1437255110697
26416,82,1,1437230370241
26417,83,1,1437216538125
26418,84,1,1437178075755
26419,85,1,1437185255644
26420,86,1,1437193852084
26421,87,1,1437230526166
26422,88,1,1437196133788
26423,89,1,1437205659592
26424,90,1,1437198880618
26425,91,1,1437179888619
26426,92,1,1437193023236
26427,93,1,1437235124467
26428,94,0,1437248207980
26429,95,1,1437252896092
26430,96,1,1437201087310
26431,97,1,1437213361592
26432,98,1,1437191938191
26433,99,1,1437260213984
26434,100,1,1437233860865
26435,101,1,1437178661723
26436,102,1,1437230906017
26437,103,1,1437191975020
26438,104,1,1437246346737
26439,105,1,1437256302497
26440,106,1,1437183300014
26441,107,1,1437179434485
26442,108,1,1437225794038
26443,109,1,1437188683914
26444,110,1,1437260486739
26445,111,1,1437225935028
26446,112,1,1437229324491
26447,113,1,1437232251837
26448,114,1,1437218157639
26449,115,1,1437245372983
26450,116,1,1437203227741
26451,117,1,1437188516630
26452,118,1,1437192561416
26453,119,1,1437242533861
26454,120,1,1437239840562
26455,121,1,1437234215910
26456,122,1,1437206185995
26457,123,1,1437222536649
26458,124,1,1437205143572
26459,125,1,1437201069106
26460,126,1,1437210022491
26461,127,1,1437260698771
26462,128,1,1437245985959
26463,129,1,1437248031455
26464,130,1,1437181773381
26465,131,1,1437207349245
26466,132,1,1437199681134
26467,133,1,1437198091470
26468,1,1,1437306317903
26469,2,1,1437277900977
26470,3,1,1437277424658
26471,4,1,1437324782653
26472,5,1,1437331660893
26473,6,1,1437340439389
26474,7,1,1437284959426
26475,8,1,1437298775085
26476,9,1,1437344991651
26477,10,1,1437308813189
26478,11,1,1437266226337
26479,12,1,1437338014666
26480,13,1,1437266558830
26481,14,1,1437270614634
26482,15,1,1437321034034
26483,16,1,1437319432909
26484,17,1,1437296758365
26485,18,1,1437271346474
26486,19,1,1437329267343
26487,20,1,1437287741085
26488,21,1,1437340648878
26489,22,1,1437279167468
26490,23,1,1437348784321
26491,24,1,1437292111363
26492,25,1,1437340065086
26493,26,1,1437337630819
26494,27,1,1437303964379
26495,28,1,1437274435754
26496,29,1,1437298926709
26497,30,1,1437326517375
26498,31,1,1437268594169
26499,32,1,1437305250846
26500,33,1,1437274675687
26501,34,1,1437264680413
26502,35,1,1437266350002
26503,36,1,1437271566541
26504,37,1,1437326952673
26505,38,0,1437300007315
26506,39,1,1437336424987
26507,40,1,1437344937405
26508,41,1,1437339465572
26509,42,1,1437333440468
26510,43,0,1437311688501
26511,44,1,1437298172115
26512,45,1,1437293631794
26513,46,1,1437335091564
26514,47,0,1437268825881
26515,48,0,1437316809584
26516,49,1,1437293379942
26517,50,1,1437299809731
26518,51,1,1437287714937
26519,52,0,1437321028555
26520,53,1,1437283788859
26521,54,1,1437306289512
26522,55,1,1437268016516
26523,56,1,1437292503937
26524,57,1,1437310321247
26525,58,1,1437340482564
26526,59,1,1437307312425
26527,60,1,1437319389064
26528,61,1,1437269266434
26529,62,1,1437267542923
26530,63,1,1437279082504
26531,64,1,1437284743488
26532,65,1,1437324358008
26533,66,1,1437267123978
26534,67,1,1437276912195
26535,68,1,1437288027449
26536,69,1,1437270479373
26537,70,1,1437285124932
26538,71,1,1437312801050
26539,72,1,1437319729153
26540,73,0,1437325861713
26541,74,1,1437272702433
26542,75,1,1437294657543
26543,76,1,1437332389301
26544,77,1,1437314059136
26545,78,1,1437305915237
26546,79,1,1437302123345
26547,80,0,1437328073627
26548,81,1,1437326433517
26549,82,1,1437318421038
26550,83,1,1437332635508
26551,84,1,1437307408392
26552,85,1,1437309955768
26553,86,1,1437275524019
26554,87,1,1437268706694
26555,88,1,1437327426448
26556,89,1,1437288782117
26557,90,1,1437302649985
26558,91,1,1437321413819
26559,92,1,1437318717835
26560,93,1,1437271175218
26561,94,1,1437284605647
26562,95,1,1437321022953
26563,96,1,1437307201598
26564,97,0,1437282363359
26565,98,1,1437322218607
26566,99,1,1437339270362
26567,100,0,1437319543444
26568,101,0,1437328399915
26569,102,1,1437291425044
26570,103,1,1437320772216
26571,104,1,1437323555229
26572,105,1,1437316460922
26573,106,1,1437307659035
26574,107,1,1437324624067
26575,108,1,1437292841460
26576,109,1,1437290205133
26577,110,1,1437269621430
26578,111,1,1437296789998
26579,112,1,1437285640345
26580,113,1,1437312902845
26581,114,1,1437298852080
26582,115,1,1437281168561
26583,116,1,1437349925118
26584,117,1,1437321015279
26585,118,1,1437345673324
26586,119,1,1437322491425
26587,120,1,1437287266902
26588,121,1,1437310285403
26589,122,0,1437274328133
26590,123,1,1437321334240
26591,124,1,1437334186948
26592,125,1,1437294002891
26593,126,1,1437349636660
26594,127,1,1437348828403
26595,128,1,1437344976144
26596,129,1,1437308680805
26597,130,1,1437332925787
26598,131,1,1437349007956
26599,132,1,1437344789955
26600,133,1,1437314772663
26601,1,1,1437400407535
26602,2,1,1437361918546
26603,3,1,1437430661814
26604,4,1,1437431309559
26605,5,1,1437385349210
26606,6,1,1437355422627
26607,7,0,1437358800506
26608,8,1,1437409239214
26609,9,1,1437395679115
26610,10,1,1437414056324
26611,11,1,1437352838036
26612,12,0,1437382740928
26613,13,1,1437413086003
26614,14,0,1437394008409
26615,15,1,1437362744638
26616,16,0,1437385272253
26617,17,1,1437364886003
26618,18,1,1437436047940
26619,19,1,1437374789127
26620,20,1,1437413208834
26621,21,1,1437385137286
26622,22,1,1437421788437
26623,23,1,1437418363571
26624,24,0,1437392523195
26625,25,0,1437432797289
26626,26,1,1437411749403
26627,27,1,1437425619426
26628,28,0,1437394921642
26629,29,1,1437371903355
26630,30,1,1437415220408
26631,31,1,1437420609243
26632,32,0,1437381691625
26633,33,1,1437379627212
26634,34,1,1437361010247
26635,35,1,1437399444036
26636,36,1,1437381851548
26637,37,1,1437412465892
26638,38,1,1437415976592
26639,39,1,1437373167130
26640,40,1,1437433245261
26641,41,1,1437401913200
26642,42,1,1437383102078
26643,43,1,1437374009261
26644,44,1,1437422082694
26645,45,1,1437401892972
26646,46,1,1437426768633
26647,47,1,1437357236625
26648,48,1,1437357745954
26649,49,1,1437401578588
26650,50,1,1437401365357
26651,51,1,1437356808862
26652,52,1,1437420894238
26653,53,1,1437423235422
26654,54,1,1437377229831
26655,55,1,1437385256114
26656,56,1,1437383248377
26657,57,1,1437368041058
26658,58,1,1437375305181
26659,59,1,1437358114794
26660,60,1,1437393584508
26661,61,1,1437413117910
26662,62,0,1437429871004
26663,63,1,1437415275738
26664,64,1,1437371852012
26665,65,1,1437394193574
26666,66,1,1437392635274
26667,67,1,1437352956176
26668,68,1,1437427893566
26669,69,1,1437414216898
26670,70,0,1437430020205
26671,71,1,1437412357180
26672,72,1,1437401129220
26673,73,1,1437434299220
26674,74,1,1437423865988
26675,75,1,1437358731471
26676,76,1,1437419090984
26677,77,1,1437413588310
26678,78,1,1437398023055
26679,79,1,1437432218098
26680,80,1,1437353193582
26681,81,0,1437358305411
26682,82,1,1437375151580
26683,83,1,1437369263278
26684,84,1,1437412887989
26685,85,1,1437393467760
26686,86,1,1437390260814
26687,87,0,1437416035455
26688,88,1,1437428923557
26689,89,1,1437400469959
26690,90,1,1437436743595
26691,91,1,1437423820676
26692,92,1,1437403584220
26693,93,1,1437363122604
26694,94,1,1437420271794
26695,95,1,1437377888924
26696,96,1,1437389243838
26697,97,1,1437408057814
26698,98,0,1437419430781
26699,99,1,1437384954274
26700,100,1,1437393996738
26701,101,1,1437395375067
26702,102,1,1437391234441
26703,103,1,1437369801477
26704,104,0,1437412449020
26705,105,1,1437419640377
26706,106,0,1437392889099
26707,107,1,1437379282653
26708,108,1,1437380345536
26709,109,1,1437372207817
26710,110,1,1437368921747
26711,111,0,1437369525340
26712,112,1,1437378824837
26713,113,1,1437410865921
26714,114,1,1437377346686
26715,115,1,1437432381122
26716,116,1,1437429042692
26717,117,1,1437383345076
26718,118,0,1437383091344
26719,119,1,1437377032077
26720,120,1,1437393210022
26721,121,1,1437423222947
26722,122,1,1437408506764
26723,123,1,1437418135493
26724,124,1,1437393922497
26725,125,1,1437409035944
26726,126,1,1437389541117
26727,127,1,1437372838423
26728,128,1,1437389237288
26729,129,1,1437374968309
26730,130,1,1437424879485
26731,131,1,1437401508367
26732,132,1,1437355451728
26733,133,1,1437427338271
26734,1,0,1437492424472
26735,2,1,1437480309419
26736,3,1,1437497832860
26737,4,1,1437521272299
26738,5,1,1437446762877
26739,6,1,1437469351954
26740,7,1,1437492064635
26741,8,1,1437448438387
26742,9,1,1437494279823
26743,10,1,1437445117292
26744,11,1,1437461862221
26745,12,1,1437502772423
26746,13,1,1437445260532
26747,14,1,1437512105333
26748,15,1,1437489949517
26749,16,1,1437440331434
26750,17,1,1437448146999
26751,18,1,1437518058400
26752,19,1,1437496830547
26753,20,1,1437498829044
26754,21,1,1437439364857
26755,22,1,1437441160348
26756,23,1,1437463595597
26757,24,1,1437437302420
26758,25,1,1437444621153
26759,26,1,1437444914913
26760,27,1,1437503355305
26761,28,0,1437500547369
26762,29,1,1437513114137
26763,30,0,1437463243362
26764,31,1,1437464009628
26765,32,0,1437502535858
26766,33,1,1437517283272
26767,34,1,1437439467198
26768,35,1,1437474528410
26769,36,1,1437511345534
26770,37,1,1437452518410
26771,38,1,1437515708844
26772,39,1,1437474266649
26773,40,1,1437518776395
26774,41,1,1437462024511
26775,42,1,1437440025231
26776,43,1,1437515312308
26777,44,1,1437442686711
26778,45,1,1437448660048
26779,46,1,1437523195133
26780,47,1,1437495524010
26781,48,1,1437476291866
26782,49,1,1437440560094
26783,50,1,1437453861248
26784,51,1,1437484307346
26785,52,1,1437481398765
26786,53,1,1437438627444
26787,54,1,1437508000971
26788,55,0,1437473174253
26789,56,1,1437470945127
26790,57,1,1437469330498
26791,58,1,1437510099604
26792,59,1,1437454182791
26793,60,1,1437440301005
26794,61,1,1437462970015
26795,62,1,1437455708002
26796,63,1,1437493601864
26797,64,1,1437444114632
26798,65,1,1437472112750
26799,66,1,1437438072480
26800,67,1,1437496567655
26801,68,1,1437447416145
26802,69,1,1437463004651
26803,70,1,1437504300941
26804,71,1,1437478573305
26805,72,1,1437517678698
26806,73,1,1437500033809
26807,74,1,1437496030422
26808,75,1,1437463795319
26809,76,1,1437493868111
26810,77,1,1437473407909
26811,78,1,1437483936253
26812,79,1,1437490996544
26813,80,1,1437448413112
26814,81,1,1437482974215
26815,82,1,1437506874880
26816,83,0,1437474682139
26817,84,1,1437453270848
26818,85,1,1437456695509
26819,86,1,1437461455054
26820,87,1,1437479547101
26821,88,1,1437475341175
26822,89,1,1437437513538
26823,90,1,1437523185538
26824,91,1,1437476354385
26825,92,1,1437518622810
26826,93,1,1437436946064
26827,94,1,1437490624458
26828,95,1,1437491869567
26829,96,1,1437515972072
26830,97,1,1437444195262
26831,98,1,1437514163803
26832,99,1,1437476618996
26833,100,1,1437514812073
26834,101,1,1437498721627
26835,102,1,1437468514526
26836,103,1,1437488605443
26837,104,1,1437511320890
26838,105,1,1437458856202
26839,106,1,1437522500008
26840,107,1,1437487729087
26841,108,1,1437454678837
26842,109,1,1437457597561
26843,110,1,1437437777880
26844,111,1,1437474680583
26845,112,1,1437485336809
26846,113,1,1437494205839
26847,114,1,1437490225461
26848,115,0,1437477119863
26849,116,0,1437447598723
26850,117,1,1437465747430
26851,118,1,1437471473259
26852,119,0,1437464341630
26853,120,1,1437501019005
26854,121,1,1437511051654
26855,122,1,1437447637031
26856,123,1,1437486288077
26857,124,0,1437468148924
26858,125,1,1437473460916
26859,126,1,1437470530840
26860,127,1,1437500835324
26861,128,1,1437445017978
26862,129,1,1437444363080
26863,130,1,1437516387442
26864,131,1,1437475416650
26865,132,1,1437492520361
26866,133,1,1437444869274
26867,1,1,1437608138276
26868,2,1,1437578840774
26869,3,1,1437591802987
26870,4,1,1437582277876
26871,5,1,1437583540762
26872,6,1,1437588107081
26873,7,1,1437566873329
26874,8,1,1437529998577
26875,9,1,1437605073446
26876,10,1,1437533049352
26877,11,1,1437531187282
26878,12,1,1437564918536
26879,13,1,1437532146160
26880,14,1,1437546369850
26881,15,1,1437539946070
26882,16,1,1437557711108
26883,17,1,1437598799536
26884,18,1,1437541660396
26885,19,1,1437526217500
26886,20,1,1437589290148
26887,21,0,1437569854613
26888,22,1,1437569116292
26889,23,1,1437537865186
26890,24,1,1437542816917
26891,25,1,1437536652089
26892,26,1,1437578503915
26893,27,1,1437567336810
26894,28,1,1437556788660
26895,29,1,1437541424133
26896,30,0,1437546877693
26897,31,1,1437597738267
26898,32,0,1437599431225
26899,33,1,1437542525932
26900,34,1,1437525372509
26901,35,1,1437552672022
26902,36,1,1437538736314
26903,37,1,1437598005701
26904,38,1,1437528373858
26905,39,1,1437576189610
26906,40,1,1437545380582
26907,41,0,1437536957360
26908,42,1,1437533948612
26909,43,1,1437525346929
26910,44,0,1437539400309
26911,45,1,1437592289328
26912,46,1,1437592912023
26913,47,1,1437604482091
26914,48,0,1437575913945
26915,49,1,1437543321943
26916,50,1,1437609229188
26917,51,1,1437596449221
26918,52,1,1437587624067
26919,53,1,1437595683559
26920,54,1,1437535279036
26921,55,1,1437587581154
26922,56,1,1437568998893
26923,57,1,1437548069669
26924,58,1,1437579945257
26925,59,0,1437564951426
26926,60,1,1437531243283
26927,61,1,1437586696933
26928,62,1,1437556975186
26929,63,1,1437578081081
26930,64,1,1437594815980
26931,65,0,1437566579630
26932,66,1,1437589966430
26933,67,1,1437564231536
26934,68,1,1437569556810
26935,69,1,1437586546822
26936,70,1,1437536682018
26937,71,1,1437561050446
26938,72,1,1437534154512
26939,73,1,1437609276998
26940,74,1,1437562161807
26941,75,1,1437532698037
26942,76,1,1437557559499
26943,77,1,1437584807871
26944,78,0,1437580256230
26945,79,1,1437596099107
26946,80,1,1437580501940
26947,81,1,1437577339705
26948,82,1,1437544275500
26949,83,1,1437595465053
26950,84,1,1437562530999
26951,85,1,1437546135514
26952,86,1,1437565962131
26953,87,1,1437606147889
26954,88,1,1437557223044
26955,89,0,1437532771947
26956,90,1,1437591673276
26957,91,1,1437574732520
26958,92,1,1437607115468
26959,93,0,1437577743242
26960,94,1,1437579422065
26961,95,1,1437564593154
26962,96,1,1437595900706
26963,97,1,1437535002404
26964,98,1,1437567911704
26965,99,1,1437606927195
26966,100,1,1437546258891
26967,101,1,1437592461790
26968,102,1,1437583456378
26969,103,1,1437533980609
26970,104,1,1437575090542
26971,105,1,1437574470731
26972,106,0,1437531731243
26973,107,1,1437563683477
26974,108,1,1437551065857
26975,109,1,1437607747131
26976,110,1,1437566817337
26977,111,1,1437585973145
26978,112,1,1437595182385
26979,113,1,1437602624015
26980,114,1,1437553861529
26981,115,1,1437537792665
26982,116,1,1437608157777
26983,117,0,1437596777573
26984,118,1,1437566466936
26985,119,0,1437602726325
26986,120,1,1437570692679
26987,121,1,1437598704867
26988,122,1,1437567465272
26989,123,1,1437600450571
26990,124,1,1437553543666
26991,125,0,1437562105285
26992,126,1,1437569701638
26993,127,1,1437557195698
26994,128,1,1437545461688
26995,129,1,1437540106722
26996,130,1,1437579886451
26997,131,1,1437557427340
26998,132,1,1437557345095
26999,133,1,1437569608714
27000,1,1,1437639289168
27001,2,1,1437625637385
27002,3,0,1437635668602
27003,4,1,1437617741214
27004,5,1,1437646482602
27005,6,1,1437648347045
27006,7,1,1437675865108
27007,8,1,1437627659674
27008,9,1,1437673636189
27009,10,1,1437635824362
27010,11,1,1437661413427
27011,12,1,1437627503262
27012,13,1,1437684987949
27013,14,1,1437630094688
27014,15,1,1437672742561
27015,16,1,1437637453662
27016,17,1,1437613336452
27017,18,1,1437623417894
27018,19,1,1437616266805
27019,20,1,1437684622899
27020,21,1,1437689267949
27021,22,1,1437667845973
27022,23,1,1437677892194
27023,24,1,1437685191611
27024,25,1,1437638623050
27025,26,1,1437630635530
27026,27,1,1437618234969
27027,28,1,1437664867394
27028,29,1,1437678161574
27029,30,1,1437645649488
27030,31,1,1437614062696
27031,32,1,1437684593222
27032,33,1,1437692879937
27033,34,1,1437636340410
27034,35,1,1437665236470
27035,36,0,1437691135269
27036,37,0,1437670570983
27037,38,1,1437668154553
27038,39,1,1437621354723
27039,40,1,1437616069856
27040,41,1,1437687591019
27041,42,1,1437680610372
27042,43,1,1437693046879
27043,44,1,1437693676684
27044,45,1,1437683074094
27045,46,1,1437670880392
27046,47,1,1437642422563
27047,48,1,1437622544629
27048,49,1,1437695343525
27049,50,0,1437634218623
27050,51,1,1437621097842
27051,52,1,1437669111108
27052,53,1,1437629940279
27053,54,1,1437661298019
27054,55,1,1437675138176
27055,56,1,1437641070596
27056,57,1,1437649856827
27057,58,1,1437670172794
27058,59,0,1437610806864
27059,60,1,1437644520935
27060,61,1,1437656814543
27061,62,1,1437687109058
27062,63,1,1437616660466
27063,64,1,1437655345301
27064,65,1,1437646826248
27065,66,1,1437625541217
27066,67,1,1437641145000
27067,68,1,1437642528654
27068,69,1,1437670882917
27069,70,1,1437616967468
27070,71,1,1437670798774
27071,72,1,1437630005646
27072,73,1,1437625964939
27073,74,1,1437624560309
27074,75,1,1437642051704
27075,76,1,1437647931634
27076,77,1,1437679388629
27077,78,1,1437636811389
27078,79,1,1437660590478
27079,80,1,1437638052537
27080,81,1,1437633971477
27081,82,1,1437662614116
27082,83,1,1437673444650
27083,84,1,1437660510774
27084,85,1,1437618385877
27085,86,1,1437679507999
27086,87,0,1437625296704
27087,88,1,1437689590299
27088,89,1,1437634634815
27089,90,1,1437669514460
27090,91,1,1437628630070
27091,92,1,1437618675085
27092,93,1,1437672594384
27093,94,1,1437656282214
27094,95,1,1437654832437
27095,96,0,1437630679351
27096,97,0,1437644264305
27097,98,1,1437635108161
27098,99,1,1437684914462
27099,100,1,1437614635846
27100,101,1,1437664760824
27101,102,1,1437689910848
27102,103,1,1437647026048
27103,104,1,1437678716590
27104,105,1,1437652948520
27105,106,1,1437638671728
27106,107,1,1437619312452
27107,108,1,1437657659407
27108,109,1,1437617242490
27109,110,1,1437665854563
27110,111,0,1437643642968
27111,112,1,1437653786433
27112,113,0,1437651783192
27113,114,1,1437610834012
27114,115,1,1437665173945
27115,116,1,1437651803160
27116,117,1,1437622446980
27117,118,1,1437695867545
27118,119,1,1437655892101
27119,120,0,1437655325100
27120,121,1,1437678984768
27121,122,1,1437664566774
27122,123,1,1437628325209
27123,124,1,1437680095057
27124,125,1,1437654421332
27125,126,1,1437615072058
27126,127,1,1437692877686
27127,128,0,1437668378709
27128,129,1,1437636287924
27129,130,1,1437685953878
27130,131,1,1437671076303
27131,132,0,1437642305652
27132,133,1,1437641871508
27133,1,1,1437711358571
27134,2,1,1437754408174
27135,3,1,1437710771887
27136,4,1,1437751474118
27137,5,1,1437775220873
27138,6,1,1437759493109
27139,7,1,1437702021387
27140,8,1,1437773295655
27141,9,1,1437762371608
27142,10,0,1437705124384
27143,11,1,1437753106617
27144,12,1,1437755758118
27145,13,1,1437739623277
27146,14,1,1437737979307
27147,15,1,1437733554658
27148,16,1,1437724479956
27149,17,1,1437705047381
27150,18,1,1437780043579
27151,19,1,1437774605725
27152,20,1,1437745048618
27153,21,1,1437701760868
27154,22,1,1437748112793
27155,23,1,1437769650653
27156,24,1,1437749560701
27157,25,0,1437696747015
27158,26,1,1437750574234
27159,27,1,1437698058575
27160,28,1,1437708902817
27161,29,1,1437720810485
27162,30,1,1437699518518
27163,31,1,1437723460787
27164,32,1,1437766218329
27165,33,1,1437743301448
27166,34,0,1437736876245
27167,35,1,1437718546710
27168,36,1,1437770509475
27169,37,1,1437762840182
27170,38,1,1437743619248
27171,39,0,1437760041265
27172,40,1,1437696586060
27173,41,0,1437718976498
27174,42,1,1437761673496
27175,43,0,1437735570239
27176,44,1,1437729373432
27177,45,1,1437747355426
27178,46,1,1437772841839
27179,47,1,1437744845768
27180,48,1,1437779954327
27181,49,1,1437696257384
27182,50,1,1437729948858
27183,51,1,1437720168550
27184,52,1,1437734942303
27185,53,1,1437756836837
27186,54,1,1437760104803
27187,55,0,1437711616665
27188,56,1,1437710143233
27189,57,1,1437720404235
27190,58,1,1437742615088
27191,59,1,1437747303162
27192,60,0,1437759027277
27193,61,0,1437763837125
27194,62,0,1437782352390
27195,63,0,1437771409660
27196,64,1,1437739309512
27197,65,1,1437764541281
27198,66,1,1437747272803
27199,67,1,1437774473307
27200,68,1,1437734883187
27201,69,1,1437705301874
27202,70,1,1437711743890
27203,71,0,1437736224564
27204,72,1,1437762847213
27205,73,1,1437717849031
27206,74,1,1437764526200
27207,75,1,1437778104916
27208,76,1,1437745302160
27209,77,1,1437755952219
27210,78,1,1437746726432
27211,79,1,1437738616340
27212,80,1,1437732331523
27213,81,1,1437744755893
27214,82,1,1437714043656
27215,83,1,1437728454827
27216,84,1,1437737160258
27217,85,1,1437778429117
27218,86,1,1437699971283
27219,87,1,1437705454497
27220,88,1,1437729853816
27221,89,1,1437710503773
27222,90,1,1437731011060
27223,91,1,1437757406274
27224,92,1,1437720170267
27225,93,1,1437778659200
27226,94,1,1437739718706
27227,95,1,1437756541713
27228,96,1,1437756071997
27229,97,1,1437750297223
27230,98,1,1437756658475
27231,99,1,1437731506916
27232,100,1,1437763677350
27233,101,1,1437712248652
27234,102,1,1437752126058
27235,103,1,1437742075980
27236,104,1,1437742773652
27237,105,1,1437698952086
27238,106,1,1437713054407
27239,107,1,1437775446795
27240,108,1,1437697407294
27241,109,1,1437741201555
27242,110,1,1437763809559
27243,111,1,1437747133067
27244,112,1,1437775791975
27245,113,1,1437754696993
27246,114,1,1437771778416
27247,115,1,1437715102358
27248,116,1,1437735552950
27249,117,1,1437780517754
27250,118,1,1437700183299
27251,119,1,1437755779207
27252,120,1,1437764883128
27253,121,1,1437746674943
27254,122,1,1437742685099
27255,123,0,1437746995077
27256,124,1,1437740422431
27257,125,1,1437726169659
