id,loo_id,created_at,updated_at
25747,12,1458899631717,1455737705025
25748,36,1453093429868,1458334099707
25749,45,1452836369024,1452641444713
25750,34,1455237725145,1458010861397
25751,78,1458485073737,1452777600357
25752,79,1457261431482,1459228376227
25753,1,1454252165435,1460192210598
25754,56,1453684460158,1455393530861
25755,34,1457534483215,1453151453858
25756,39,1455541255757,1452683176771
25757,94,1452851179049,1456699993076
25758,50,1454831381998,1458064992665
25759,7,1455458023468,1452879440970
25760,51,1455080909990,1455184981748
25761,55,1459365056949,1459387795074
25762,38,1453848638315,1460267427508
25763,71,1455056597849,1459057048725
25764,81,1460054426590,1459194356730
25765,32,1454172383563,1453744851524
25766,14,1457606500323,1453209180792
25767,68,1459778536284,1453166286506
25768,1,1456150446555,1458905465399
25769,85,1452702311991,1452615078422
25770,69,1458621533122,1458862017295
25771,62,1455926275075,1456089791202
25772,99,1455802703811,1456921552100
25773,24,1454492083663,1454843237150
25774,30,1459579632387,1454461193196
25775,61,1460018480243,1457217485386
25776,14,1460359969711,1458863715458
25777,10,1457231818450,1454291544433
25778,7,1453003699596,1453604356186
25779,49,1460195435681,1459059721576
25780,62,1458834005154,1452757251853
25781,67,1459693625362,1459124431353
25782,77,1458194992057,1458351949396
25783,31,1457547394591,1458822943297
25784,3,1455717242043,1460074820210
25785,67,1454984737871,1460148628884
25786,99,1458733378360,1459332423062
25787,2,1452794741787,1459642801561
25788,63,1454122890664,1453470924097
25789,15,1457098946405,1456316488063
25790,76,1456410374167,1452851228402
25791,49,1452799641251,1455047773052
25792,14,1456597857117,1459391535525
25793,32,1455788028072,1457919701236
25794,96,1460296717850,1459144505319
25795,67,1457060322604,1460177597180
25796,33,1457935739141,1457979958930
25797,77,1453818556045,1454959764496
25798,91,1459365484112,1456519806574
25799,88,1456132404309,1457661702458
25800,14,1457680628791,1458600553279
25801,43,1454169487244,1458250586105
25802,24,1458862849255,1460051562773
25803,14,1458926660327,1455247808425
25804,46,1460252539499,1459741858006
25805,62,1453626565700,1453338926143
25806,4,1459573033790,1459039000401
25807,56,1452902365726,1454726650256
25808,58,1452888464557,1459517957737
25809,1,1457986375390,1453426209154
25810,59,1453736786491,1455033810447
25811,21,1460279037229,1458732477648
25812,65,1457506375059,1458930885414
25813,10,1456073624502,1454140949843
25814,77,1456207886557,1460039416971
25815,32,1456093565950,1454624395751
25816,38,1453529451883,1454572774093
25817,19,1455843469110,1454276665182
25818,53,1460124554003,1455662986596
25819,3,1455091559736,1456810209075
25820,79,1455718973624,1452823779424
25821,56,1453614996741,1453980597192
25822,98,1453865270477,1453439922158
25823,98,1456707996549,1453214698361
25824,2,1459805588701,1452964434716
25825,14,1453891138655,1456719797972
25826,39,1452687590739,1452917812680
25827,89,1454405155347,1459360887719
25828,27,1453908653849,1458083635622
25829,59,1454453132741,1453915913676
25830,17,1455566690004,1458083309744
25831,88,1452836316251,1458155499480
25832,33,1452964757942,1458180765576
25833,91,1460353687000,1453182634269
25834,11,1453112272449,1452804146325
25835,14,1459043661088,1457435167639
25836,32,1456222444412,1458934620381
25837,87,1455965172097,1459264938946
25838,29,1458726690650,1457946561005
25839,56,1456068559033,1457007717735
25840,95,1454713916778,1454369726538
25841,48,1458898714452,1457573106660
25842,51,1456965409032,1458800665671
25843,52,1455761612433,1460281291137
25844,55,1456242211494,1458624738095
25845,66,1458130571828,1456970301633
25846,64,1455110184427,1455551150370
25847,78,1456959153645,1458917813214
25848,63,1454226644659,1459162216477
25849,21,1455470534969,1459241968077
25850,10,1459966483766,1455998632702
25851,96,1460281620975,1454451916151
25852,50,1457366203876,1459287225225
25853,67,1456598556881,1460131037974
25854,60,1452673800121,1455494241459
25855,8,1453787936986,1458713170123
25856,98,1456975858703,1458529773249
25857,52,1459841294628,1454676056811
25858,91,1456078581054,1453765409024
25859,26,1458512870038,1456210049440
25860,42,1452993111429,1454932798750
25861,43,1457551371708,1454235057342
25862,22,1459384653335,1458777840230
25863,81,1458065418869,1457272028171
25864,71,1456077162048,1453748966265
25865,90,1454902934115,1459853954376
25866,76,1455313110263,1455222337333
25867,67,1454425002039,1453411372724
25868,73,1452812227421,1460165158370
25869,35,1458037473614,1455159612397
25870,34,1459621680383,1455216592358
25871,87,1453030069322,1456778173525
25872,56,1457895113419,1454441672590
25873,15,1460074530426,1457035267425
25874,49,1453668802587,1453141454250
25875,57,1452726182740,1452907935875
25876,78,1458418625860,1459736924431
25877,7,1460221557845,1458727414667
25878,60,1456546060685,1459784757057
25879,66,1457076077813,1458882823088
25880,55,1456537591418,1458382442698
25881,66,1456943023519,1458416062120
25882,78,1452753281224,1453830205966
25883,35,1455371923912,1453963080303
25884,80,1457088630677,1458130968996
25885,10,1459265509521,1454894181297
25886,11,1458764482689,1454872658282
25887,44,1453380312234,1453917914104
25888,47,1457611091931,1457683276797
25889,59,1456127041342,1459799526400
25890,25,1457467770371,1460024464952
25891,86,1458033730365,1459301407725
25892,31,1455282464687,1457847370977
25893,40,1454730424633,1458709977648
25894,92,1455792153793,1454912657592
25895,84,1453066891693,1458844230493
25896,95,1456894349759,1454852335483
25897,31,1460200036982,1453044650052
25898,53,1454352869936,1457213640351
25899,33,1459781838259,1456553354504
25900,63,1459833046647,1460334787788
25901,27,1455342736244,1453457750795
25902,15,1453681794517,1454296738149
25903,47,1457227355354,1457892020451
25904,94,1460091149755,1456417025436
25905,31,1458136178330,1453491570369
25906,67,1458215432604,1454802301152
25907,6,1457135155712,1454298704606
25908,90,1453675662036,1457801652911
25909,50,1453282660064,1455151784183
25910,23,1459753858666,1453596689936
25911,99,1458753615390,1459122479331
25912,78,1454768578217,1456632262459
25913,77,1460365855665,1453841175479
25914,45,1454506877171,1456820398652
25915,50,1458175057994,1453166535713
25916,14,1455915942962,1458739032472
25917,93,1456575632910,1455386428898
25918,57,1454643997391,1453997493820
25919,38,1453243357436,1458018371977
25920,12,1458973250344,1455030996536
25921,5,1457620126454,1460158407900
25922,63,1456454566858,1457941995031
25923,29,1457908743311,1456417541527
25924,85,1457824060672,1460292554968
25925,38,1459629104900,1456173558634
25926,89,1459135133562,1458258021583
25927,52,1459155591433,1458490914644
25928,97,1458229891096,1457250760694
25929,66,1455193245528,1458587005400
25930,88,1454921585430,1456407481465
25931,56,1458958412574,1456252913307
25932,0,1457103668530,1455747556996
25933,21,1453410149306,1459456052065
25934,1,1456376029060,1454781187731
25935,37,1455597626993,1459291070873
25936,21,1454171251488,1455128616925
25937,47,1460262131195,1456332948682
25938,3,1453817203635,1459505696913
25939,49,1459471422747,1456734244249
25940,56,1459785585855,1453775905271
25941,22,1458549846685,1459137376335
25942,75,1459962127145,1459355769016
25943,84,1455044819568,1454880513793
25944,51,1455268877608,1455006310873
25945,66,1453512609462,1455464067778
25946,83,1457638184158,1456159360814
25947,30,1456763223295,1458227563670
25948,40,1455013754404,1457988623950
25949,30,1457706624784,1453916255728
25950,79,1456527111754,1456216850256
25951,58,1459515603929,1457148951046
25952,86,1454371333343,1455700874457
25953,96,1456185128083,1457220463685
25954,10,1460200003259,1454995674436
25955,2,1459449625365,1452601073062
25956,73,1454597114079,1459022296298
25957,38,1460364790246,1454776007090
25958,32,1452766551787,1453791501265
25959,8,1460368673683,1457339346297
25960,63,1452809355574,1453652436305
25961,7,1454227762770,1454981094861
25962,11,1457517074640,1459586838125
25963,99,1453723851262,1459676528500
25964,24,1456905788405,1455377838065
25965,96,1460238146024,1458076967737
25966,14,1459307199413,1455504573335
25967,24,1455734669590,1458628493567
25968,4,1453734470626,1459332276152
25969,79,1454388004582,1459256485958
25970,36,1456548120712,1456240268133
25971,63,1456208655150,1455522884030
25972,12,1453339783277,1455137068238
25973,63,1455835716693,1458077981915
25974,74,1457760424564,1455191502431
25975,60,1457771294451,1452683687311
25976,54,1453344574430,1459431643915
25977,46,1454960498166,1455486486930
25978,13,1456624445361,1455086133389
25979,51,1452672461677,1458943068630
25980,17,1457418322898,1459512719021
25981,55,1459880555869,1454829513763
25982,18,1454061299354,1452750714061
25983,44,1454520774473,1453385867766
25984,81,1454822907879,1458013881161
25985,28,1460330707037,1456072670470
25986,86,1458283125502,1455774764137
25987,39,1454126253911,1456077293346
25988,34,1460239215285,1458755367168
25989,51,1453447688357,1457220184658
25990,8,1455354404794,1458093514471
25991,43,1457275029585,1459228534612
25992,99,1455044425983,1459362173940
25993,63,1458876584106,1457096721386
25994,1,1456578683014,1454649835042
25995,48,1455966887901,1458822006684
25996,80,1457990929192,1459858182652
25997,33,1455848466887,1456217359578
25998,16,1455489062926,1452924136088
25999,18,1454088020179,1459594233245
26000,4,1459294082282,1455985441430
26001,7,1457887661985,1460009858556
26002,26,1454930298435,1455934850052
26003,72,1456286820033,1455115177043
26004,69,1456930406213,1454928749853
26005,90,1460370885839,1454865892833
26006,71,1458598382322,1453846727215
26007,40,1459294971054,1458599452696
26008,24,1459356217524,1456951531834
26009,87,1456056329401,1456709356014
26010,37,1458480074900,1457715980801
26011,73,1454293621533,1454624921064
26012,78,1454433513381,1454566098334
26013,7,1453859096255,1455971812548
26014,49,1459187632998,1454731823837
26015,67,1452760279380,1454985150947
26016,68,1459923469097,1456201142511
26017,55,1452761378460,1454784957924
26018,96,1456204245179,1455721826349
26019,26,1457766745565,1456941730066
26020,85,1458982145513,1455318081793
26021,33,1456867180044,1453906038417
26022,7,1454729575056,1456609549114
26023,90,1452841235020,1453129714285
26024,69,1458682429275,1455677453385
26025,1,1454794945451,1454599708663
26026,50,1457914766176,1457157599552
26027,73,1455313907265,1456324219675
26028,91,1453108907829,1455856785805
26029,66,1458420351774,1456408139404
26030,29,1458049035832,1455999660480
26031,61,1458396726702,1455498525178
26032,4,1457310582560,1457799375327
26033,68,1453841631863,1455540729525
26034,85,1458097372940,1452925573399
26035,91,1454618199644,1456882552417
26036,11,1457442027183,1455002040523
26037,98,1456998762708,1458199254699
26038,54,1454194677579,1457776038734
26039,73,1453983389866,1457121281571
26040,21,1453072682385,1453811758797
26041,92,1452813128264,1455243231646
26042,9,1456040176303,1459514635058
26043,44,1455799074711,1457691829974
26044,30,1456357664772,1460371823112
26045,7,1459971448061,1454014588954
26046,11,1458734387288,1456680409511
26047,76,1452724167682,1457169409619
26048,75,1453442122124,1458384779572
26049,35,1458476098457,1452917371305
26050,54,1455625749531,1455148919095
26051,4,1454480914223,1454621232768
26052,13,1452732586468,1454755560662
26053,21,1455030507744,1458370272184
26054,80,1458330113046,1454082040304
26055,13,1460340643979,1457861576779
26056,30,1454492139571,1458956649141
26057,21,1453907427482,1458032894397
26058,70,1456014141062,1457025272174
26059,31,1453999647410,1454520394233
26060,51,1455093108865,1456570802059
26061,66,1456198551989,1458726556312
26062,43,1455866350556,1455416179510
26063,98,1459217329072,1453064060063
26064,77,1452952201067,1456566246138
26065,97,1453410647469,1458280720184
26066,5,1459210739980,1455987516740
26067,86,1453982794886,1455465960688
26068,68,1453469239316,1452729117120
26069,27,1454273517866,1454854143616
26070,7,1453690508838,1459603649766
26071,40,1457133677551,1455904918327
26072,60,1457782638686,1454655324717
26073,86,1454236125674,1455600431723
26074,27,1456846794026,1455368810441
26075,95,1453759447139,1459604317862
26076,58,1459475689305,1456298753748
26077,82,1460288445920,1455697588845
26078,78,1455730527511,1458029938002
26079,15,1452788944218,1460209446863
26080,23,1453360480761,1455320613759
26081,80,1457627092891,1455603523356
26082,98,1453177003332,1460083432497
26083,65,1453435779028,1453671036530
26084,15,1458339688973,1452890556519
26085,57,1452954473451,1458792516366
26086,79,1459462272242,1454161532979
26087,16,1458186284568,1459069040248
26088,93,1457742480239,1453781548963
26089,48,1454405629121,1457154559235
26090,85,1453538597664,1456772293718
26091,33,1455168433850,1457657731133
26092,61,1459048590199,1453351188703
26093,22,1454730665301,1460351139652
26094,49,1455482116768,1454696914210
26095,13,1454805332705,1457646915604
26096,55,1453709287092,1456919437136
26097,87,1459508788109,1460119822413
26098,62,1459503056489,1455511351092
26099,75,1455830605769,1453466800391
26100,1,1453937694940,1458106086886
26101,29,1460343949979,1456614418601
26102,82,1459522832941,1456158428701
26103,32,1457092447109,1454764650206
26104,50,1456088982274,1458638421442
26105,27,1453450511079,1456701063708
26106,9,1455913241389,1456304613228
26107,15,1456043434249,1454679548769
26108,81,1458729407497,1454283135721
26109,44,1454741300014,1453309539334
26110,21,1452941116747,1452973598216
26111,4,1453710151526,1458764649183
26112,88,1453519703896,1455481332537
26113,64,1458457487083,1456388718853
26114,42,1453673732192,1455505510850
26115,21,1454724130901,1456914254833
26116,27,1457883348429,1453337015195
26117,68,1458435134964,1453939999195
26118,52,1453368222158,1456287219498
26119,38,1456443736569,1454967377530
26120,63,1454421701878,1455225456504
26121,1,1453103262055,1457127156113
26122,3,1456252173910,1454912310175
26123,9,1460004495327,1457113654769
26124,31,1455480240253,1458421571184
26125,29,1456056408517,1455316754139
26126,98,1459707877422,1453470665131
26127,58,1453873663817,1459533791969
26128,24,1457679483362,1453121391688
26129,29,1456437697118,1459202012860
26130,12,1459432283469,1457176205712
26131,67,1454947476139,1456564277167
26132,89,1456487105134,1458758248227
26133,1,1456867651054,1454159574125
26134,27,1456220770824,1455450872349
26135,71,1454536312948,1453840190622
26136,91,1460373883750,1458965168115
26137,98,1454261198984,1457673257593
26138,53,1453010625505,1459216254405
26139,44,1458981218576,1453354049295
26140,96,1455067781246,1453073592624
26141,77,1453474298546,1459656063276
26142,75,1455707076764,1453879230448
26143,63,1459090782252,1455982663691
26144,1,1460369907856,1454122039242
26145,61,1456754608591,1460029865517
26146,52,1456209487253,1459705431698
26147,39,1456336280890,1458447484420
26148,60,1459137159308,1453740745306
26149,55,1459084394947,1457411733863
26150,19,1456681495376,1457542312956
26151,21,1454801844023,1452642221530
26152,32,1457367520433,1457169080991
26153,28,1460336702420,1456602872623
26154,80,1454436645201,1458971362545
26155,9,1453848962987,1454212980507
26156,45,1458876847099,1458007088423
26157,99,1456104163021,1455485841314
26158,12,1459541247532,1453305122555
26159,88,1457398900976,1454246637454
26160,99,1459295582686,1460113066827
26161,75,1454299200616,1455142835022
26162,95,1458607650782,1457979511550
26163,18,1456036795317,1452932733425
26164,42,1454309306931,1458567146335
26165,50,1453428553708,1458690606356
26166,94,1452874362973,1452717867021
26167,19,1458631503811,1456525863935
26168,37,1459224810354,1456171868969
26169,79,1459349252628,1459667575115
26170,41,1456067854956,1457130893946
26171,10,1454509851649,1459815763895
26172,43,1458999257888,1454228514961
26173,82,1454850977329,1457884699175
26174,46,1459858655922,1459119366962
26175,15,1460349022645,1458242626523
26176,91,1457526495369,1458263667865
26177,2,1458728352913,1457318015322
26178,74,1457027627277,1456655358793
26179,36,1459977283339,1454938967989
26180,99,1453314451889,1454598286478
26181,32,1453059958305,1457132990203
26182,24,1452742635042,1459052865491
26183,43,1454361801946,1458538042912
26184,19,1453713974919,1460114648446
26185,41,1454995213648,1454881749414
26186,88,1456866742583,1456559276532
26187,3,1455385973668,1454692010948
26188,27,1457942677082,1455752680939
26189,52,1454370842678,1457142170595
26190,10,1458634758724,1453529624378
26191,97,1458659392477,1457485348002
26192,50,1460297237391,1452650854848
26193,69,1455848849396,1460254495434
26194,67,1456184427590,1457999001128
26195,75,1453790346607,1458730063059
26196,16,1458311219603,1454953610371
26197,97,1455937255772,1455074787814
26198,95,1459648916437,1454984346388
26199,38,1459020669564,1453661288587
26200,35,1453455597837,1455392761291
26201,11,1458057523923,1457181374553
26202,36,1459603443191,1453067671861
26203,89,1458413744484,1459437543267
26204,61,1456088049238,1456663677939
26205,34,1459855952757,1453415715648
26206,69,1460352406326,1452747996150
26207,22,1454418358793,1458550120150
26208,1,1452604474925,1459837790478
26209,80,1454304026489,1456620304727
26210,6,1459257912046,1454597106832
26211,88,1456314614352,1456269922314
26212,35,1454941035685,1455907343900
26213,58,1453196635605,1455262141406
26214,51,1456087096043,1455905691606
26215,53,1454060262890,1453499641043
26216,65,1457979454049,1455511824509
26217,45,1456644920100,1453222842557
26218,16,1459098138417,1460015628369
26219,45,1459344954707,1459156174836
26220,7,1460228795394,1456788274597
26221,53,1458754960839,1455206828517
26222,8,1460249142813,1452730781838
26223,11,1457254592537,1455776236711
26224,34,1458945363934,1452960635152
26225,20,1459085373257,1458012382713
26226,64,1454580442283,1453444932021
26227,36,1453889558112,1453647923550
26228,40,1457432767989,1455783145591
26229,5,1459037468422,1455777568300
26230,78,1460208295704,1456829901404
26231,29,1459874463141,1459459086793
26232,23,1453359148575,1455009366594
26233,29,1457274757646,1459518997867
26234,49,1453211806123,1452652411293
26235,16,1458411732161,1456198302745
26236,7,1459539107977,1457970850367
26237,21,1454721858629,1457305205949
26238,8,1454199143886,1456340605540
26239,78,1455661464367,1453427832197
26240,8,1459175531617,1460086847634
26241,82,1456571238093,1460242305257
26242,27,1454347339618,1456880153357
26243,83,1457237043088,1455726463501
26244,1,1453635907791,1457159253743
26245,2,1455444907944,1455860004185
26246,13,1459651798610,1457194861869
26247,3,1454587298158,1456514134909
26248,69,1458329306150,1453484046341
26249,3,1456167927448,1457452300348
26250,66,1456030806120,1453822912942
26251,48,1455695143487,1454730199987
26252,92,1455125777754,1458800540989
26253,45,1457666886472,1454329142257
26254,58,1453849075550,1459365147936
26255,95,1459300176300,1455196519971
26256,38,1453693213619,1458177439395
26257,63,1456445716655,1455086770593
26258,75,1454311665463,1459936862284
26259,87,1454412695826,1457443349657
26260,18,1460099506369,1456676024610
26261,82,1457658792371,1454826967341
26262,55,1452981438670,1457207544076
26263,95,1459372765767,1455950295872
26264,94,1452808067218,1453921326837
26265,29,1454277364491,1458308450890
26266,10,1453404730542,1457445658457
26267,44,1454186194335,1452626094050
26268,68,1456743699489,1457770600028
26269,44,1456749221481,1454920022761
26270,67,1457369926179,1454313947813
26271,52,1454309860145,1459989125232
26272,72,1458589108752,1458963430029
26273,60,1452940200663,1457619803866
26274,29,1456166203024,1454400009065
26275,1,1458619755349,1460189584580
26276,4,1454357252504,1454264511213
26277,78,1455041752672,1452891477170
26278,52,1459283380481,1457711301888
26279,80,1454178984560,1453510100900
26280,88,1453234615231,1458859713662
26281,80,1454883491058,1457185987564
26282,91,1455548667394,1454002852788
26283,71,1455975873522,1455725619976
26284,92,1460151031499,1454032562586
26285,52,1457602977921,1457661780046
26286,76,1459576414129,1460301644568
26287,53,1460028823710,1452906937247
26288,3,1456423561205,1457442749408
26289,30,1452606228079,1456878827148
26290,66,1452695203345,1452880455831
26291,65,1456165004299,1453365260174
26292,93,1453118699360,1455588961388
26293,84,1457439778346,1456038956593
26294,71,1455554100128,1454006627916
26295,42,1455319876970,1457451867257
26296,99,1454007595595,1456475989581
26297,4,1457678054677,1460003566781
26298,62,1458416626218,1453390479891
26299,77,1456064579464,1455070286022
26300,81,1458112085893,1459804262195
26301,78,1454746162090,1459385650697
26302,74,1453824820189,1457178496223
26303,12,1455756966933,1456002466847
26304,48,1455828556320,1452901223015
26305,90,1454274848735,1459952344561
26306,24,1458538067104,1456308006476
26307,73,1457914945061,1453742281528
26308,89,1456970473063,1458483311102
26309,49,1455815399623,1453033764659
26310,49,1453596520351,1455816693879
26311,10,1458600173558,1458414406353
26312,2,1459188587796,1455524897359
26313,95,1460311785340,1453251535764
26314,60,1455341778217,1456275413003
26315,64,1453764095986,1458254288381
26316,28,1460240767164,1459737992100
26317,71,1455466864955,1455576303940
26318,42,1456166333629,1454256231582
26319,53,1452927508726,1453451678626
26320,60,1459792714125,1455194578479
26321,78,1457528626896,1455895376258
26322,23,1457023944545,1458526324029
26323,62,1458528815572,1457778913091
26324,82,1457834795834,1453965474879
26325,8,1459721067827,1455718202497
26326,36,1453975758388,1455151445316
26327,80,1456290875413,1455336941820
26328,83,1458823713077,1456447211186
26329,41,1452939758449,1458807772812
26330,29,1455015393605,1459457060210
26331,75,1453767631362,1456597674189
26332,49,1456177839389,1453103165355
26333,79,1454705758671,1455692171879
26334,29,1453122636453,1454164636987
26335,65,1456619760612,1456868352282
26336,45,1460052149113,1454090903430
26337,13,1457665332779,1459062070519
26338,4,1457467992505,1454667358303
26339,17,1455581162633,1457785031792
26340,48,1459868936869,1454300459019
26341,48,1456594506149,1457131707940
26342,45,1454485844692,1457893495994
26343,87,1459081039113,1459246082700
26344,82,1452673716236,1454102847969
26345,32,1454679784317,1453889659644
26346,55,1454022434564,1453867859036
26347,97,1457061279688,1455082455192
26348,95,1455214606230,1459391735876
26349,49,1457576394045,1457244249371
26350,37,1459657611306,1459063496667
26351,70,1458458561214,1457102063798
26352,66,1459309592930,1457971685113
26353,94,1459923655706,1454388267849
26354,12,1454902732111,1456726346982
26355,90,1453105797365,1455564627137
26356,8,1460255426998,1453755203201
26357,65,1456024312726,1453624680292
26358,92,1454776574772,1459059012892
26359,22,1453870808914,1456272988241
26360,77,1457373843254,1457066132107
26361,52,1459225324905,1457463612799
26362,87,1459124784425,1457972902174
26363,50,1457193126038,1456902508030
26364,57,1452804211538,1459648087725
26365,16,1459940235936,1458878593098
26366,61,1458609719841,1454774862818
26367,52,1458716601510,1454355444712
26368,66,1454419380484,1455376047445
26369,28,1453568500229,1456018888371
26370,9,1455717235205,1453708352072
26371,71,1455124117257,1457006062454
26372,4,1458118288826,1453690592508
26373,61,1457169657792,1454103418571
26374,82,1459424892744,1452898181873
26375,40,1453189789873,1460135030876
26376,56,1455822940303,1459827533724
26377,39,1455228662334,1458690669037
26378,10,1456941068474,1459425428045
26379,23,1458182023420,1452689625826
26380,57,1452864230336,1457677830242
26381,74,1457142552656,1458114604572
26382,7,1458217162656,1458051970805
26383,49,1454683341308,1457893257569
26384,69,1454290396253,1455333723046
26385,94,1457764873366,1459685460139
26386,83,1459431732739,1458219381306
26387,45,1457269670901,1457240595728
26388,40,1458275263549,1459552781594
26389,75,1455387441692,1454938512930
26390,81,1459911272774,1453640907005
26391,48,1453280599079,1456064183807
26392,38,1454845436470,1459741890624
26393,82,1460097971780,1456746781535
26394,60,1456890848509,1452681758911
26395,33,1458818095820,1453592099427
26396,89,1453576926348,1454418796321
26397,32,1457014156262,1456501193722
26398,32,1452870719995,1459225197818
26399,54,1454334854242,1458477339922
26400,36,1454905971113,1455889611578
26401,0,1459726082996,1456978004461
26402,63,1459770201515,1458593929393
26403,92,1457262328364,1458185305936
26404,29,1454279695117,1459014083768
26405,79,1453298195938,1457935897202
26406,70,1459835409827,1453185810500
26407,73,1453289836021,1456956770763
26408,10,1453903253127,1456726940646
26409,53,1459158137093,1458136054830
26410,71,1456285092725,1459539052424
26411,86,1452866184470,1457842180322
26412,60,1454863698339,1452864970981
26413,47,1455420125755,1460365593230
26414,29,1452669904071,1460312997910
26415,70,1454070185657,1459014324268
26416,4,1455300805477,1456671628701
26417,19,1453296865930,1452922675824
26418,98,1456070898597,1455120260065
26419,78,1460082110814,1459655014711
26420,13,1456918183991,1453320031731
26421,39,1457725797772,1456555713540
26422,45,1454902934292,1454046384141
26423,14,1454486133661,1458294450576
26424,81,1459921744926,1457125579323
26425,34,1460268299594,1453375856115
26426,20,1455844877289,1456545381373
26427,10,1456421579820,1454405991426
26428,76,1456902577970,1459889412078
26429,51,1453820006248,1453817916864
26430,3,1459616732634,1456856860845
26431,85,1453030563106,1453698447648
26432,2,1459088300111,1452968998046
26433,16,1458230218625,1454815687021
26434,38,1460151234771,1459661397056
26435,24,1457985867388,1459647570695
26436,33,1453698273799,1458767462184
26437,10,1452850451154,1457677137505
26438,79,1457824563853,1458978360795
26439,86,1456703030239,1459919245407
26440,53,1453542387161,1454173885226
26441,45,1455020134684,1456411167111
26442,72,1457758217308,1459105056179
26443,46,1454197950878,1457768532642
26444,18,1459919485351,1457079116470
26445,15,1454500980422,1453922780345
26446,84,1455218222407,1458146454884
26447,85,1454268429565,1456094176159
26448,99,1457078524771,1456324041287
26449,8,1457663779905,1457780979038
26450,75,1455474103389,1453044765827
26451,94,1455339006902,1459569657408
26452,44,1452934453002,1458359671539
26453,0,1453811793582,1456648085585
26454,55,1452810659652,1455810364789
26455,72,1459823144636,1455400748682
26456,43,1458638754518,1457746001633
26457,8,1456805594564,1460128567043
26458,24,1458644615444,1452990215808
26459,83,1458109328445,1455878112484
26460,86,1459166715309,1453901464572
26461,42,1456047969006,1453675272675
26462,3,1454846428517,1460291408673
26463,97,1456911420652,1453599209626
26464,41,1454823816159,1452866762984
26465,96,1453538811315,1458446633980
26466,90,1454265951142,1460247718303
26467,98,1454649741439,1454569252259
26468,65,1454309850639,1459814119475
26469,3,1459470770521,1456843205598
26470,83,1457077020334,1456856076511
26471,22,1456560207221,1460356585889
26472,52,1458697457264,1456739149262
26473,43,1457507276747,1455810465217
26474,56,1460173261975,1452682291832
26475,50,1453537214491,1454183808040
26476,51,1454491613235,1454363245245
26477,34,1452636999097,1454277524198
26478,10,1456464675528,1455685901577
26479,78,1455121183952,1454076687938
26480,7,1456951870783,1460101405452
26481,93,1454978169856,1454329059903
26482,73,1454527443539,1458876490440
26483,49,1452759867782,1458070887729
26484,53,1456192427553,1454013542915
26485,82,1456721611339,1453353580113
26486,82,1453104685184,1454271254621
26487,81,1458292947595,1453070711926
26488,20,1458351994949,1456114469021
26489,97,1454034102009,1456135111768
26490,6,1456164822952,1456817102832
26491,13,1459294674568,1458779853584
26492,97,1458597789285,1454493028917
26493,84,1456457080896,1454470920363
26494,86,1455855670342,1455922537600
26495,12,1453136991689,1456482938888
26496,48,1455436281664,1458261136256
26497,20,1458107613842,1453430465633
26498,56,1455313070666,1455715447157
26499,64,1454453545150,1456627094060
26500,16,1458030986894,1453971957698
26501,85,1458772906046,1456797292595
26502,21,1458918719151,1454673179254
26503,22,1457069838784,1458468286233
26504,64,1455662953522,1460085317691
26505,72,1457930620505,1454849820835
26506,19,1456012441934,1456758910846
26507,68,1455665874454,1453149877629
26508,60,1455364119984,1457368201697
26509,72,1459751408349,1456280553308
26510,53,1459339762419,1453208262955
26511,40,1457715110457,1460116967069
26512,4,1457601600992,1455413732691
26513,2,1458651832337,1455929245146
26514,4,1456792259503,1453941526873
26515,19,1458789301590,1456631970579
26516,99,1455528998626,1454172738827
26517,86,1457835802922,1460336457037
26518,0,1455286383983,1453074637806
26519,70,1457112500244,1452958850779
26520,31,1456701117011,1453173026261
26521,55,1456068373554,1454775283641
26522,87,1459193110220,1457098572790
26523,8,1459256304278,1453126756496
26524,90,1457059920833,1454065753470
26525,33,1458222497063,1460017243745
26526,82,1459850144292,1457381984496
26527,88,1458017193409,1456834789361
26528,12,1458721419611,1459697208272
26529,97,1458625885798,1457870825828
26530,54,1459413935336,1454867789929
26531,24,1455494413249,1455403751337
26532,52,1456829785835,1458388003260
26533,64,1453343887945,1455560404135
26534,29,1460075244342,1458042095562
26535,34,1459725018056,1458803035727
26536,4,1460022204167,1459067577048
26537,83,1454672278030,1455281567221
26538,5,1457193597865,1452709302893
26539,18,1453174215959,1456641999529
26540,80,1452819531397,1453160084746
26541,10,1458981484025,1458997813347
26542,51,1456449931118,1460304476148
26543,65,1454557195586,1453621280567
26544,89,1458738916910,1455678810756
26545,56,1459727520443,1457154296056
26546,96,1456198259353,1455189235420
26547,36,1458764113326,1453973074158
26548,51,1457498674870,1453742252530
26549,23,1459740968980,1459479576716
26550,76,1456332656825,1458985946958
26551,3,1454813994077,1458833773891
26552,52,1459580476138,1456190195953
26553,69,1457065526453,1457956255471
26554,4,1460101704104,1453928192568
26555,67,1456638653420,1455465149290
26556,60,1453955613737,1458427151554
26557,93,1455681000298,1453100260172
26558,45,1453002738343,1459509754011
26559,55,1452662888156,1457357567199
26560,77,1456864943383,1453384713534
26561,94,1458091226488,1453105950158
26562,86,1453647742888,1455720161061
26563,35,1460274911759,1459755364644
26564,9,1459940765327,1459263022602
26565,24,1455708020291,1454243090051
26566,43,1454633359596,1453828418049
26567,74,1458427677332,1458992103626
26568,10,1455763143384,1456785043981
